ortholog	pan id	gene id	sequence id of ingroup best hit	taxonomy id of ingroup best hit	evalue of ingroup best hit	sequence id of outgroup best hit	taxonomy id of outgroup best hit	evalue of outgroup best hit	alien index	bitscore percentage	HGT or not
OG1055	YAL054C	Pichia_membranifaciens@Seq_972	XP_013310468.1-348802-Exophiala_xenobio-Eurotiomy	348802	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6601731601731602	No
OG1055	YAL054C	Priceomyces_haplophilus@Seq_3290	OAL50036.1-765867-Pyrenochaeta_sp_D-Dothideomy	765867	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7459086993970715	No
OG1055	YAL054C	Priceomyces_haplophilus@Seq_498	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7229783827061649	No
OG1055	YAL054C	Saccharomyces_arboricola@Seq_1863	KKY34593.1-1214573-Diaporthe_ampelin-Sordariomy	1214573	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5605138607167005	No
OG1055	YAL054C	Saccharomyces_arboricola@Seq_419	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6173974540311173	No
OG1055	YAL054C	Saccharomyces_cerevisiae@YLR153C	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6214689265536724	No
OG1055	YAL054C	Saccharomyces_cerevisiae@YAL054C	KKY34593.1-1214573-Diaporthe_ampelin-Sordariomy	1214573	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5626269465132024	No
OG1055	YAL054C	Saccharomyces_eubayanus@Seq_2559	OCW40337.1-158607-Diaporthe_heliant-Sordariomy	158607	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5646580907244414	No
OG1055	YAL054C	Saccharomyces_eubayanus@Seq_4859	XP_016255873.1-569365-Cladophialophora_-Eurotiomy	569365	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6234961075725407	No
OG1055	YAL054C	Saccharomyces_kudriavzevii@Seq_1396	XP_007730852.1-1182542-Capronia_epimyces-Eurotiom	1182542	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.620933521923621	No
OG1055	YAL054C	Saccharomyces_kudriavzevii@Seq_1967	OCW40337.1-158607-Diaporthe_heliant-Sordariomy	158607	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5625422582826234	No
OG1055	YAL054C	Saccharomyces_mikatae@Seq_3034	CZT45292.1-38038-Rhynchosporium_se-Leotiomyce	38038	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5744827586206896	No
OG1055	YAL054C	Saccharomyces_mikatae@Seq_3400	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6312410841654779	No
OG1055	YAL054C	Saccharomyces_paradoxus@Seq_2188	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6239376770538244	No
OG1055	YAL054C	Saccharomyces_paradoxus@Seq_2420	CZT45292.1-38038-Rhynchosporium_se-Leotiomyce	38038	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5689890710382514	No
OG1055	YAL054C	Saccharomyces_uvarum@Seq_4359	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6262482168330956	No
OG1055	YAL054C	Saccharomyces_uvarum@Seq_4452	OCW40337.1-158607-Diaporthe_heliant-Sordariomy	158607	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5788742182070883	No
OG1055	YAL054C	Saccharomycopsis_malanga@Seq_1051	XP_007719484.1-1182541-Capronia_coronata-Eurotiom	1182541	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.8473736372646185	No
OG1055	YAL054C	Saccharomycopsis_malanga@Seq_3293	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.8534836065573771	No
OG1055	YAL054C	Saprochaete_clavata@Seq_1479	XP_009158537.1-858893-Exophiala_dermati-Eurotiomy	858893	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.8363787375415282	No
OG1055	YAL054C	Scheffersomyces_lignosus@Seq_3101	XP_009158537.1-858893-Exophiala_dermati-Eurotiomy	858893	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7129783693843594	No
OG1055	YAL054C	Scheffersomyces_lignosus@Seq_3284	XP_009158537.1-858893-Exophiala_dermati-Eurotiomy	858893	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6776923076923077	No
OG1055	YAL054C	Brettanomyces_anomalus@Seq_1504	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7680221811460258	No
OG1055	YAL054C	Brettanomyces_anomalus@Seq_2684	XP_018035692.1-1460663-Paraphaeosphaeria-Dothideo	1460663	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7678883071553229	No
OG1055	YAL054C	Scheffersomyces_stipitis@Seq_4408	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6364285714285715	No
OG1055	YAL054C	Scheffersomyces_stipitis@Seq_5051	XP_963677.2-367110-Neurospora_crassa-Sordariomy	367110	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6355072463768116	No
OG1055	YAL054C	Spathaspora_arborariae@Seq_4783	EPE07412.1-1262450-Ophiostoma_piceae-Sordariomy	1262450	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6669201520912548	No
OG1055	YAL054C	Spathaspora_arborariae@Seq_5520	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6829457364341085	No
OG1055	YAL054C	Spathaspora_girioi@Seq_6461	OAL31349.1-856822-Fonsecaea_nubica-Eurotiomyc	856822	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6915306915306916	No
OG1055	YAL054C	Spathaspora_girioi@Seq_70	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6750572082379863	No
OG1055	YAL054C	Spathaspora_passalidarum@Seq_4431	OAL31349.1-856822-Fonsecaea_nubica-Eurotiomyc	856822	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6311239193083573	No
OG1055	YAL054C	Spathaspora_passalidarum@Seq_5040	XP_001544559.1-339724-Histoplasma_capsu-Eurotiomy	339724	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6328293736501079	No
OG1055	YAL054C	Sporopachydermia_quercuum@Seq_1051	XP_001401926.1-425011-Aspergillus_niger-Eurotiomy	425011	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.9933460076045627	No
OG1055	YAL054C	Sporopachydermia_quercuum@Seq_3406	XP_015400811.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.9180018850141376	No
OG1055	YAL054C	Candida_albicans@C1_04290C_A	XP_013281490.1-1442368-Fonsecaea_pedroso-Eurotiom	1442368	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6342857142857142	No
OG1055	YAL054C	Candida_albicans@C2_10350C_A	XP_018185502.1-1328760-Xylona_heveae_TC1-other_Pe	1328760	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6344628695025234	No
OG1055	YAL054C	Starmerella_bombicola_JCM9596@Seq_2659	KUI73816.1-105487-Valsa_mali-Sordariomy	105487	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.9048207663782447	No
OG1055	YAL054C	Sugiyamaella_lignohabitans@Seq_3678	XP_016616862.1-1442370-Cladophialophora_-Eurotiom	1442370	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.8811438784629133	No
OG1055	YAL054C	Sugiyamaella_lignohabitans@Seq_4171	XP_016216192.1-253628-Verruconis_gallop-Dothideom	253628	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7417876241405653	No
OG1055	YAL054C	Tetrapisispora_blattae@Seq_2295	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6103253182461104	No
OG1055	YAL054C	Tetrapisispora_blattae@Seq_2714	KKY34593.1-1214573-Diaporthe_ampelin-Sordariomy	1214573	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5687707641196014	No
OG1055	YAL054C	Tetrapisispora_phaffii@Seq_1341	GAA82963.1-1033177-Aspergillus_kawac-Eurotiomyc	1033177	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6231988472622478	No
OG1055	YAL054C	Tetrapisispora_phaffii@Seq_1702	OKP14170.1-1316194-Penicillium_subru-Eurotiomyc	1316194	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.564276048714479	No
OG1055	YAL054C	Tortispora_caseinolytica@Seq_1020	CZT45292.1-38038-Rhynchosporium_se-Leotiomyce	38038	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7158753709198813	No
OG1055	YAL054C	Torulaspora_delbrueckii@Seq_2392	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6262482168330956	No
OG1055	YAL054C	Torulaspora_delbrueckii@Seq_4467	KKY34593.1-1214573-Diaporthe_ampelin-Sordariomy	1214573	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.561707805203469	No
OG1055	YAL054C	Vanderwaltozyma_polyspora@Seq_2369	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.5655509065550907	No
OG1055	YAL054C	Wickerhamia_fluorescens@Seq_2609	XP_016216192.1-253628-Verruconis_gallop-Dothideom	253628	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7408666100254885	No
OG1055	YAL054C	Wickerhamia_fluorescens@Seq_2991	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7469287469287469	No
OG1055	YAL054C	Wickerhamiella_domercqiae@Seq_2483	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.905521472392638	No
OG1055	YAL054C	Wickerhamomyces_anomalus@Seq_4789	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6353276353276354	No
OG1055	YAL054C	Wickerhamomyces_anomalus@Seq_5517	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6487876561351947	No
OG1055	YAL054C	Candida_apicola@Seq_72	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.8991389913899139	No
OG1055	YAL054C	Wickerhamomyces_ciferrii@Seq_2888	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6318407960199005	No
OG1055	YAL054C	Yarrowia_deformans@Seq_5031	XP_003303138.1-861557-Pyrenophora_teres-Dothideom	861557	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.726998491704374	No
OG1055	YAL054C	Yarrowia_keelungensis@Seq_3340	XP_003303138.1-861557-Pyrenophora_teres-Dothideom	861557	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7312641937925813	No
OG1055	YAL054C	Yarrowia_lipolytica@Seq_4910	XP_003303138.1-861557-Pyrenophora_teres-Dothideom	861557	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7177777777777777	No
OG1055	YAL054C	yHAB132_Kazachstania_martiniae@Seq_1805	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7142857142857143	No
OG1055	YAL054C	yHAB133_Kazachstania_unispora@Seq_3733	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7532355478861087	No
OG1055	YAL054C	yHAB133_Kazachstania_unispora@Seq_4755	XP_007730852.1-1182542-Capronia_epimyces-Eurotiom	1182542	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.723292469352014	No
OG1055	YAL054C	yHAB134_Kazachstania_turicensis@Seq_750	XP_007730852.1-1182542-Capronia_epimyces-Eurotiom	1182542	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6758732737611698	No
OG1055	YAL054C	yHAB136_Kazachstania_bromeliacearum@Seq_1401	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7528384279475983	No
OG1055	YAL054C	yHAB136_Kazachstania_bromeliacearum@Seq_2841	XP_008714948.1-1220924-Cyphellophora_eur-Eurotiom	1220924	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6845093268450932	No
OG1055	YAL054C	yHAB143_Kazachstania_siamensis@Seq_3310	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.763272410791993	No
OG1055	YAL054C	Candida_arabinofermentans@Seq_2864	XP_007694638.1-665912-Bipolaris_sorokin-Dothideom	665912	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6345323741007194	No
OG1055	YAL054C	Candida_arabinofermentans@Seq_3698	XP_007730852.1-1182542-Capronia_epimyces-Eurotiom	1182542	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6589259796806967	No
OG1055	YAL054C	yHAB147_Kazachstania_taianensis@Seq_4123	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7508532423208191	No
OG1055	YAL054C	yHAB147_Kazachstania_taianensis@Seq_4155	XP_007730852.1-1182542-Capronia_epimyces-Eurotiom	1182542	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7270294380017841	No
OG1055	YAL054C	yHAB153_Kazachstania_rosinii@Seq_3802	XP_018693059.1-1367422-Fonsecaea_erecta-Eurotiomy	1367422	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7421543681085666	No
OG1055	YAL054C	yHAB153_Kazachstania_rosinii@Seq_4364	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7124895222129086	No
OG1055	YAL054C	yHAB154_Kazachstania_transvaalensis@Seq_3239	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7497850386930353	No
OG1055	YAL054C	yHAB154_Kazachstania_transvaalensis@Seq_3469	XP_016589769.1-1397361-Sporothrix_schenc-Sordario	1397361	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7396883593033914	No
OG1055	YAL054C	yHAB155_Kazachstania_spencerorum@Seq_653	XP_016255873.1-569365-Cladophialophora_-Eurotiomy	569365	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7508591065292096	No
OG1055	YAL054C	yHAB160_Kazachstania_kunashirensis@Seq_2812	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6960461285008237	No
OG1055	YAL054C	yHAB160_Kazachstania_kunashirensis@Seq_4323	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.723421926910299	No
OG1055	YAL054C	yHAB164_Kazachstania_aerobia@Seq_3495	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7654867256637168	No
OG1055	YAL054C	yHAB166_Kazachstania_yakushimaensis@Seq_5004	OCW40337.1-158607-Diaporthe_heliant-Sordariomy	158607	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7465940054495913	No
OG1055	YAL054C	yHAB166_Kazachstania_yakushimaensis@Seq_5147	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7482876712328768	No
OG1055	YAL054C	Candida_auris@Seq_1590	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7493649449618967	No
OG1055	YAL054C	yHMPu5000026124_Ogataea_henricii@Seq_1257	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7161084529505582	No
OG1055	YAL054C	yHMPu5000026137_Ambrosiozyma_ambrosiae@Seq_5389	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7446808510638298	No
OG1055	YAL054C	yHMPu5000026137_Ambrosiozyma_ambrosiae@Seq_5868	XP_016216192.1-253628-Verruconis_gallop-Dothideom	253628	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7862595419847328	No
OG1055	YAL054C	yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_2532	XP_015400811.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7844611528822055	No
OG1055	YAL054C	yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_4960	XP_016216192.1-253628-Verruconis_gallop-Dothideom	253628	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.7273476112026359	No
OG1055	YAL054C	yHMPu5000026152_Torulaspora_franciscae@Seq_1811	XP_015400811.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6472754050073638	No
OG1055	YAL054C	yHMPu5000026152_Torulaspora_franciscae@Seq_2232	XP_015400811.1-1509407-Aspergillus_nomiu-Eurotiom	1509407	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6472754050073638	No
OG1055	YAL054C	yHMPu5000026152_Torulaspora_franciscae@Seq_3224	CZT45292.1-38038-Rhynchosporium_se-Leotiomyce	38038	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6014285714285714	No
OG1055	YAL054C	yHMPu5000026197_Brettanomyces_custersianus@Seq_1987	XP_016229732.1-212818-Exophiala_mesophi-Eurotiomy	212818	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.704793944491169	No
OG1055	YAL054C	yHMPu5000026197_Brettanomyces_custersianus@Seq_2562	KIV80410.1-1016849-Exophiala_sideris-Eurotiomyc	1016849	0.0	OGS71042.1-1798016-Flavobacteria_bac-BacteroChl	1798016	0.0	0.0	0.8691006233303651	No
OG1055	YAL054C	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_351	GAD94462.1-1356009-Byssochlamys_spec-Eurotiomyc	1356009	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6959297685554668	No
OG1055	YAL054C	yHMPu5000026256_Zygotorulaspora_mrakii@Seq_4163	CZT45292.1-38038-Rhynchosporium_se-Leotiomyce	38038	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6554949337490257	No
OG1055	YAL054C	yHMPu5000026274_Komagataella_populi@Seq_133	XP_007719484.1-1182541-Capronia_coronata-Eurotiom	1182541	0.0	BAJ99035.1-112509-Hordeum_vulgare_s-Streptophy	112509	0.0	0.0	0.6795539033457249	No
