enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
W0T9Z2	21.8998563369424	0.00223151964830064	mevalonate kinase (atp) (No1)	W0T9Z2_KLUMD	W0T9Z2_KLUMD	YMR208W
W0T794	963.101649600506	0.00198876441359201	ATP synthase (No1)	W0T794_KLUMD	W0T794_KLUMD	YDL004W
W0T9T0	33.5999827968088	0.00186623434610965	3-phosphoshikimate 1-carboxyvinyltransferase (No1)	W0T9T0_KLUMD	W0T9T0_KLUMD	YDR127W
W0T4R5	999.992000064	0.00177318619637656	glucose-6-phosphate isomerase (No1)	W0T4R5_KLUMD	W0T4R5_KLUMD	YBR196C
W0T818	9.04990479500156	0.00172045117863541	3-isopropylmalate dehydrogenase (No1)	W0T818_KLUMD	W0T818_KLUMD	YCL018W
W0T550	529.999003601873	0.00168221021165107	phosphoglycerate mutase (No1)	W0T550_KLUMD	W0T550_KLUMD	YOR283W
W0TFB3	963.101649600506	0.00147848834920198	ATP synthase (No1)	W0TFB3_KLUMD	W0TFB3_KLUMD	YLR295C
W0TDE9	499.996000032	0.00146983391267305	triose-phosphate isomerase (No1)	W0TDE9_KLUMD	W0TDE9_KLUMD	YDR050C
W0TGM4	5.5000055000055	0.00134300132749119	adenylosuccinate synthase (No1)	W0TGM4_KLUMD	W0TGM4_KLUMD	YNL220W
W0T9M1	4.60003606428274	0.00132714006241611	tyrosyl-tRNA synthetase (No1)	W0T9M1_KLUMD	W0T9M1_KLUMD	YGR185C
W0T5M1	1.55001271010422	0.00132051538635391	PS synthase (1-16:0, 2-18:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0TBD2	11.6998474339895	0.00126104492060863	2-deoxy-D-arabino-heptulosonate 7-phosphate synthetase (No1)	W0TBD2_KLUMD	W0TBD2_KLUMD	YDR035W
W0T7M0	16.1002595361837	0.0012420037618056	2-aceto-2-hydroxybutanoate synthase (No2)	W0T7M0_KLUMD	W0T7M0_KLUMD	YMR108W
W0TC70	963.101649600506	0.00121889927871293	ATP synthase (No1)	W0TC70_KLUMD	W0TC70_KLUMD	YDR322C-A
W0T5M1	1.55001271010422	0.0012059157840547	PS synthase (1-16:1, 2-16:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0T9U4	18.8005264147396	0.000859951036334441	saccharopine dehydrogenase (NAD, L-lysine forming) (No1)	W0T9U4_KLUMD	W0T9U4_KLUMD	YIR034C
W0TAM2	2.58325841883919	0.000840452324686254	imidazoleglycerol-phosphate dehydratase (No1)	W0TAM2_KLUMD	W0TAM2_KLUMD	YOR202W
W0TFG2	8.92000185536039	0.000828997395293363	CDP-diacylglycerol synthase (1-16:0, 2-16:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0T5M1	1.55001271010422	0.000751264370284222	PS synthase (1-18:0, 2-18:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0T5M1	1.55001271010422	0.000751264287479	PS synthase (1-18:0, 2-16:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0T9T0	95.8515451269074	0.000654192557249648	shikimate dehydrogenase (No1)	W0T9T0_KLUMD	W0T9T0_KLUMD	YDR127W
W0TFG2	8.92000185536039	0.000586974955401694	CDP-diacylglycerol synthase (1-16:1, 2-16:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0TIH4	6.0800178995727	0.000548494682619776	CTP synthase (NH3) (No1)	W0TIH4_KLUMD	W0TIH4_KLUMD	YBL039C
W0T7G3	6.99991880094191	0.000527523734442427	PE methyltransferase (1-16:0, 2-16:1), ER membrane (No2)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	0.000527523734442427	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	0.000527523734442427	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	0.000527523721136752	PE methyltransferase (1-16:0, 2-18:1), ER membrane (No2)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	0.000527523721136752	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	0.000527523721136752	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T9T0	125.0012500125	0.000501637832364929	3-dehydroquinate dehydratase (No1)	W0T9T0_KLUMD	W0T9T0_KLUMD	YDR127W
W0T9T0	125.0012500125	0.000501637832364929	3-dehydroquinate synthase (No1)	W0T9T0_KLUMD	W0T9T0_KLUMD	YDR127W
W0T5M1	1.55001271010422	0.000439219453333794	PS synthase (1-16:1, 2-18:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0T7J3	4.40002182410825	0.000401784973550342	adenylyl-sulfate kinase (No1)	W0T7J3_KLUMD	W0T7J3_KLUMD	YKL001C
W0TFG2	8.92000185536039	0.000384971405930292	CDP-diacylglycerol synthase (1-16:0, 2-18:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0TBT9	658.007290720781	0.000372281239661034	soluble fumarate reductase (reversible) (No1)	W0TBT9_KLUMD	W0TBT9_KLUMD	YJR051W
W0TAQ9	70.8996599652308	0.000368106742063118	dolichyl-phosphate D-mannosyltransferase (No1)	W0TAQ9_KLUMD	W0TAQ9_KLUMD	YPR183W
W0T9G2	160.001024006554	0.000326157434964071	5,10-methylenetetrahydrofolate reductase (NADPH) (No1)	W0T9G2_KLUMD	W0T9G2_KLUMD	YGL125W
W0TDA2	140.996790913039	0.000297101706775036	mannose-6-phosphate isomerase (reversible) (No1)	W0TDA2_KLUMD	W0TDA2_KLUMD	YER003C
W0THR5	97.431700378035	0.000272393550464274	transketolase 2 (reversible) (No1)	W0THR5_KLUMD	W0THR5_KLUMD	YBR117C
W0T6M2	26.2997327947148	0.000263827158750621	prephenate dehydrogenase (NADP) (No1)	W0T6M2_KLUMD	W0T6M2_KLUMD	YBR166C
W0T7V7	22.0004576095183	0.000248142118042196	Imidazole-glycerol-3-phosphate synthase (No1)	W0T7V7_KLUMD	W0T7V7_KLUMD	YBR248C
W0TFG2	8.92000185536039	0.000219017051267008	CDP-diacylglycerol synthase (1-18:0, 2-16:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0TFG2	8.92000185536039	0.000219017040803322	CDP-diacylglycerol synthase (1-18:0, 2-18:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0T8A8	40.0002560016384	0.000187186705360064	phosphoribosylaminoimidazole-carboxylase (No1)	W0T8A8_KLUMD	W0T8A8_KLUMD	YOR128C
W0TC56	226.99826573325	0.000149560093823144	aspartate kinase (No1)	W0TC56_KLUMD	W0TC56_KLUMD	YER052C
W0T718	574.004045580513	0.000147957700275136	aspartate transaminase (reversible) (No2)	W0T718_KLUMD	W0T718_KLUMD	YKL106W
W0T4J6	157.497180800464	0.000135276548019494	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (No1)	W0T4J6_KLUMD	W0T4J6_KLUMD	YML100W
W0T4J6	157.497180800464	0.000135276548019494	trehalose-phosphatase (No1)	W0T4J6_KLUMD	W0T4J6_KLUMD	YML100W
W0TFG2	8.92000185536039	0.00012804622694741	CDP-diacylglycerol synthase (1-16:1, 2-18:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0T8A7	33.2999002334989	0.000108249103238059	thioredoxin reductase (NADPH) (No2)	W0T8A7_KLUMD	W0T8A7_KLUMD	YHR106W
W0T6Q3	157.497180800464	0.000107869670983026	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (No1)	W0T6Q3_KLUMD	W0T6Q3_KLUMD	YDR074W
W0T6Q3	157.497180800464	0.000107869670983026	trehalose-phosphatase (No1)	W0T6Q3_KLUMD	W0T6Q3_KLUMD	YDR074W
W0T830	310.998653997825	9.03562161935374e-05	phosphoglycerate dehydrogenase (No1)	W0T830_KLUMD	W0T830_KLUMD	YIL074C
W0TE83	31.9998361608389	8.1772784431329e-05	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (No1)	W0TE83_KLUMD	W0TE83_KLUMD	YIL020C
W0T9M7	986.987556060893	8.01610682555489e-05	galactose-1-phosphate uridylyltransferase (No1)	W0T9M7_KLUMD	W0T9M7_KLUMD	YBR018C
W0T9M7	986.987556060893	8.01610682555489e-05	UDPglucose--hexose-1-phosphate uridylyltransferase (reversible) (No1)	W0T9M7_KLUMD	W0T9M7_KLUMD	YBR018C
W0TAU7	9631.01649600505	7.93905488782962e-05	ATP synthase (No1)	W0TAU7_KLUMD	W0TAU7_KLUMD	YML081C-A
W0T8A9	452.502610940065	7.85976044002996e-05	glycogen (starch) synthase (No1)	W0T8A9_KLUMD	W0T8A9_KLUMD	YFR015C
W0T8N2	85.999312005504	7.55075729395218e-05	(S)-dihydroorotate:quinone oxidoreductase (No1)	W0T8N2_KLUMD	W0T8N2_KLUMD	Lipomyces_starkeyi@Seq_8757
W0TD64	898.986303044687	7.50696274923139e-05	glycine cleavage system (No1)	W0TD64_KLUMD	W0TD64_KLUMD	YMR189W
W0TFW6	898.986303044687	7.31652104903725e-05	glycine cleavage system (No1)	W0TFW6_KLUMD	W0TFW6_KLUMD	YFL018C
W0THS9	157.497180800464	6.14694995325845e-05	alpha,alpha-trehalose-phosphate synthase (UDP-forming) (No1)	W0THS9_KLUMD	W0THS9_KLUMD	YBR126C
W0THS9	157.497180800464	6.14694995325845e-05	trehalose-phosphatase (No1)	W0THS9_KLUMD	W0THS9_KLUMD	YBR126C
W0TBW1	898.986303044687	5.98320137518827e-05	glycine cleavage system (No1)	W0TBW1_KLUMD	W0TBW1_KLUMD	YDR019C
W0T797	452.502610940065	5.02967518607677e-05	glycogen (starch) synthase (No1)	W0T797_KLUMD	W0T797_KLUMD	YKR058W
W0T7G3	6.99991880094191	4.64776750706252e-05	PE methyltransferase (1-18:0, 2-18:1), ER membrane (No2)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	4.64776750706252e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	4.64776750706252e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	4.64775690127677e-05	PE methyltransferase (1-18:0, 2-16:1), ER membrane (No2)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	4.64775690127677e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	4.64775690127677e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0TCW7	246.40980908168	4.22471517958863e-05	ornithine transacetylase (No1)	W0TCW7_KLUMD	W0TCW7_KLUMD	YMR062C
W0T9Z7	360.998840471724	4.1515008957013e-05	lanosterol synthase (No1)	W0T9Z7_KLUMD	W0T9Z7_KLUMD	YHR072W
W0T7F0	156.600393380188	3.76007600310464e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), lipid particle (No2)	W0T7F0_KLUMD	W0T7F0_KLUMD	YKR089C
W0THU4	360.998840471724	2.68790405146688e-05	chorismate mutase (No1)	W0THU4_KLUMD	W0THU4_KLUMD	YPR060C
W0TCR3	898.986303044687	2.64316366701301e-05	glycine cleavage system (No1)	W0TCR3_KLUMD	W0TCR3_KLUMD	YAL044C
W0T7F0	156.600393380188	2.13917445469742e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), lipid particle (No2)	W0T7F0_KLUMD	W0T7F0_KLUMD	YKR089C
W0T3V9	72.9995211231414	1.78167728985339e-05	phosphogluconate dehydrogenase (No1)	W0T3V9_KLUMD	W0T3V9_KLUMD	YGR256W
W0T5N8	1074.9914000688	1.56175885569769e-05	leucine transaminase (reversible) (No1)	W0T5N8_KLUMD	W0T5N8_KLUMD	YHR208W
W0T4F5	2084.94916893926	1.54830774819958e-05	nucleoside-diphosphate kinase (ATP:UDP) (No1)	W0T4F5_KLUMD	W0T4F5_KLUMD	YKL067W
W0T5N8	1074.9914000688	1.39420415694791e-05	valine transaminase, mitochondiral (reversible) (No1)	W0T5N8_KLUMD	W0T5N8_KLUMD	YHR208W
W0T5N8	1235.99616346791	1.35831907394988e-05	2-oxo-4-methyl-3-carboxypentanoate decarboxylation (No1)	W0T5N8_KLUMD	W0T5N8_KLUMD	YHR208W
W0T7F0	156.600393380188	1.25064573957204e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-18:1), lipid particle (No2)	W0T7F0_KLUMD	W0T7F0_KLUMD	YKR089C
W0TE67	188.005264147396	1.15299060974235e-05	UMP kinase (No1)	W0TE67_KLUMD	W0TE67_KLUMD	YKL024C
W0TE67	188.005264147396	1.15298522288162e-05	UMP kinase (No1)	W0TE67_KLUMD	W0TE67_KLUMD	YKL024C
W0T5N8	1074.9914000688	1.01535472924142e-05	isoleucine transaminase (reversible) (No1)	W0T5N8_KLUMD	W0T5N8_KLUMD	YHR208W
W0TED6	693.993348767745	9.67862537389052e-06	pyrroline-5-carboxylate reductase (No1)	W0TED6_KLUMD	W0TED6_KLUMD	YER023W
W0T4F5	2084.94916893926	8.37160773866036e-06	nucleoside diphosphate kinase (No1)	W0T4F5_KLUMD	W0T4F5_KLUMD	YKL067W
W0T4S5	419.997244818074	8.30005911861505e-06	histidinol-phosphatase (No1)	W0T4S5_KLUMD	W0T4S5_KLUMD	YFR025C
W0TD99	1299.97088065227	7.15006576076475e-06	ribulose 5-phosphate 3-epimerase (reversible) (No1)	W0TD99_KLUMD	W0TD99_KLUMD	YJL121C
W0T5N9	569.999338800767	6.92866552652896e-06	orotidine-5'-phosphate decarboxylase (No1)	W0T5N9_KLUMD	W0T5N9_KLUMD	YEL021W
W0TEE1	18400	6.82428935137801e-06	hydroxymethylglutaryl CoA reductase (No1)	W0TEE1_KLUMD	W0TEE1_KLUMD	YML075C
W0TCY6	570.995267591222	2.41532599210921e-06	glucose 6-phosphate dehydrogenase (No1)	W0TCY6_KLUMD	W0TCY6_KLUMD	YNL241C
W0T4F5	2084.94916893926	1.96556588043239e-06	nucleoside diphosphate kinase (No1)	W0T4F5_KLUMD	W0T4F5_KLUMD	YKL067W
W0T6V3	448.999091225839	6.41028546434012e-07	dUTP diphosphatase (No1)	W0T6V3_KLUMD	W0T6V3_KLUMD	YJR069C
W0T7K6	2009969.44846438	2.54642590535515e-07	citrate hydroxymutase (No1)	W0T7K6_KLUMD	W0T7K6_KLUMD	YJL200C
W0TDU0	783.001966900941	2.4840300396556e-07	deoxyadenylate kinase (reversible) (No1)	W0TDU0_KLUMD	W0TDU0_KLUMD	YDL166C
W0T4F1	385000	7.41609245445501e-08	methionine adenosyltransferase (No1)	W0T4F1_KLUMD	W0T4F1_KLUMD	YDR502C
W0TAU7	9631.01649600505	4.09504760289825e-11	ATP synthase (No3)	W0TAU7_KLUMD	W0TAU7_KLUMD	YML081C-A
W0TBU7	103.501668446895	1.49850322377349e-11	ubiquinol:ferricytochrome c reductase (No2)	W0TBU7_KLUMD	W0TBU7_KLUMD	YEL039C
W0TDL5	963.101649600506	1.49850322377349e-11	ATP synthase (No3)	W0TDL5_KLUMD	W0TDL5_KLUMD	YBR039W
W0TFB3	963.101649600506	1.49850322377349e-11	ATP synthase (No3)	W0TFB3_KLUMD	W0TFB3_KLUMD	YLR295C
W0TG03	963.101649600506	1.49850322377349e-11	ATP synthase (No3)	W0TG03_KLUMD	W0TG03_KLUMD	YBL099W
W0T5M1	1.55001271010422	2.3252636230968e-12	PS synthase (1-18:1, 2-18:1), ER membrane (No1)	W0T5M1_KLUMD	W0T5M1_KLUMD	YER026C
W0T9Z2	21.8998563369424	2.3252636230968e-12	mevalonate kinase (ctp) (No1)	W0T9Z2_KLUMD	W0T9Z2_KLUMD	YMR208W
W0TFG2	8.92000185536039	2.3252636230968e-12	CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0TFG2	8.92000185536039	-2.06690099830826e-12	CDP-diacylglycerol synthase (1-16:0, 2-16:1), mitochondrial membrane (No1)	W0TFG2_KLUMD	W0TFG2_KLUMD	YBR029C
W0T4N4	103.501668446895	-2.19608231070253e-12	ubiquinol:ferricytochrome c reductase (No2)	W0T4N4_KLUMD	W0T4N4_KLUMD	YEL024W
W0T7G3	6.99991880094191	-2.19608231070253e-12	phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0T7G3	6.99991880094191	-2.19608231070253e-12	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane (No1)	W0T7G3_KLUMD	W0T7G3_KLUMD	YJR073C
W0TC70	963.101649600506	-2.3252636230968e-12	ATP synthase (No3)	W0TC70_KLUMD	W0TC70_KLUMD	YDR322C-A
W0TE67	5.79996612819781	-2.45444493549106e-12	uridylate kinase (dUMP) (No1)	W0TE67_KLUMD	W0TE67_KLUMD	YKL024C
