enzymes	shortNames	abs_usage	grRules	subSystems
O13663	Schizosaccharomyces_pombe@Seq_1308	0	GPI13_SCHPO	sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
O13687	Schizosaccharomyces_pombe@Seq_1799	0	VATE_SCHPO	sce00190  Oxidative phosphorylation // sce04145  Phagosome // sce00190  Oxidative phosphorylation // sce04145  Phagosome
O13696	Schizosaccharomyces_pombe@Seq_2547	2.40269875837028e-06	IDH1_SCHPO	sce00020  Citrate cycle (TCA cycle) // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
O13702	Schizosaccharomyces_pombe@Seq_4906	0	GLD1_SCHPO	 //  //  //  //  // 
O13738	Schizosaccharomyces_pombe@Seq_3824	0	GNA1_SCHPO	sce00520  Amino sugar and nucleotide sugar metabolism // sce00520  Amino sugar and nucleotide sugar metabolism
O13739	Schizosaccharomyces_pombe@Seq_4677	2.67095004808442e-08	CHMU_SCHPO	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
O13742	Schizosaccharomyces_pombe@Seq_2107	0	VPH1_SCHPO	sce00190  Oxidative phosphorylation // sce04145  Phagosome // sce00190  Oxidative phosphorylation // sce04145  Phagosome
O13750	Schizosaccharomyces_pombe@Seq_4822	3.37385401885196e-07	SUCA_SCHPO	sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
O13753	Schizosaccharomyces_pombe@Seq_1333	0	VA0D_SCHPO	sce00190  Oxidative phosphorylation // sce04145  Phagosome // sce00190  Oxidative phosphorylation // sce04145  Phagosome
O13755	Schizosaccharomyces_pombe@Seq_2991	7.18057740315465e-07	OSM1_SCHPO	 //  //  //  //  //  // 
O13774	Schizosaccharomyces_pombe@Seq_3826	0	GCH1_SCHPO	sce00790  Folate biosynthesis
O13775	Schizosaccharomyces_pombe@Seq_3835	3.41708423005374e-06	SYEC_SCHPO	sce00860  Porphyrin and chlorophyll metabolism // sce00970  Aminoacyl-tRNA biosynthesis // sce01110  Biosynthesis of secondary metabolites
O13782	Schizosaccharomyces_pombe@Seq_2529	0	FNTB_SCHPO	sce00900  Terpenoid backbone biosynthesis // sce01130  Biosynthesis of antibiotics // sce00900  Terpenoid backbone biosynthesis // sce01130  Biosynthesis of antibiotics
O13810	Schizosaccharomyces_pombe@Seq_1956	2.66467264892865e-06	PROB_SCHPO	sce00330  Arginine and proline metabolism // sce00332  Carbapenem biosynthesis // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
O13819	Schizosaccharomyces_pombe@Seq_1446	0	YMR1_SCHPO	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast // sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system // sce04138  Autophagy - yeast
O13820	Schizosaccharomyces_pombe@Seq_3540	0	ERG5_SCHPO	sce00100  Steroid biosynthesis // sce01130  Biosynthesis of antibiotics
O13831	Schizosaccharomyces_pombe@Seq_1462	5.20526777305759e-05	TRP_SCHPO	sce00260  Glycine, serine and threonine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids // 
O13837	Schizosaccharomyces_pombe@Seq_823	0	GABAT_SCHPO	sce00250  Alanine, aspartate and glutamate metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00410  beta-Alanine metabolism // sce00640  Propanoate metabolism // sce00650  Butanoate metabolism
O13843	Schizosaccharomyces_pombe@Seq_1881	0	ALLA_SCHPO	sce00230  Purine metabolism
O13846	Schizosaccharomyces_pombe@Seq_353	0	SCS7_SCHPO	 //  //  //  //  // 
O13850	Schizosaccharomyces_pombe@Seq_3160	0	COQ9_SCHPO	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites
O13851	Schizosaccharomyces_pombe@Seq_4165	0	DLP1_SCHPO	
O13853	Schizosaccharomyces_pombe@Seq_3428	0	ITS3_SCHPO	sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis // sce00562  Inositol phosphate metabolism // sce04011  MAPK signaling pathway - yeast // sce04070  Phosphatidylinositol signaling system // sce04139  Mitophagy - yeast // sce04144  Endocytosis
O13857	Schizosaccharomyces_pombe@Seq_2417	0	PLB2_SCHPO	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism
O13863	Schizosaccharomyces_pombe@Seq_300	0	YDU2_SCHPO	sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism
O13867	Schizosaccharomyces_pombe@Seq_4554	0	UPP1_SCHPO	sce00240  Pyrimidine metabolism
O13898	Schizosaccharomyces_pombe@Seq_4288	0	PMT1_SCHPO	sce00514  Other types of O-glycan biosynthesis // sce00515  Mannose type O-glycan biosynthesis // sce00514  Other types of O-glycan biosynthesis // sce00515  Mannose type O-glycan biosynthesis
O13902	Schizosaccharomyces_pombe@Seq_866	0	DAK1_SCHPO	sce00051  Fructose and mannose metabolism // sce00561  Glycerolipid metabolism // sce01200  Carbon metabolism
O13904	Schizosaccharomyces_pombe@Seq_2235	0	MUG84_SCHPO	 // 
O13907	Schizosaccharomyces_pombe@Seq_2897	0	ACL2_SCHPO	
O13908	Schizosaccharomyces_pombe@Seq_1189	0	YF3H_SCHPO	 // 
O13914	Schizosaccharomyces_pombe@Seq_5104	8.52384053257502e-06	SYA_SCHPO	sce00970  Aminoacyl-tRNA biosynthesis
O13917	Schizosaccharomyces_pombe@Seq_2820	0	HPRT_SCHPO	
O13921	Schizosaccharomyces_pombe@Seq_3887	0	MSH1_SCHPO	 // 
O13931	Schizosaccharomyces_pombe@Seq_2382	7.359912979087e-07	ATP18_SCHPO	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation
O13933	Schizosaccharomyces_pombe@Seq_1170	0	ALG1_SCHPO	sce00510  N-Glycan biosynthesis // sce00513  Various types of N-glycan biosynthesis
O13934	Schizosaccharomyces_pombe@Seq_4188	0	ATG15_SCHPO	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism
O13940	Schizosaccharomyces_pombe@Seq_1557	0	GLY1_SCHPO	sce00260  Glycine, serine and threonine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
O13962	Schizosaccharomyces_pombe@Seq_1621	0	YE42_SCHPO	 // 
O13963	Schizosaccharomyces_pombe@Seq_1036	1.60679109470548e-06	MVD1_SCHPO	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
O13966	Schizosaccharomyces_pombe@Seq_4774	1.06120353509539e-06	ACON_SCHPO	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids //  // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // 
O13967	Schizosaccharomyces_pombe@Seq_4265	0	BGS2_SCHPO	sce00500  Starch and sucrose metabolism // sce04011  MAPK signaling pathway - yeast // sce00500  Starch and sucrose metabolism // sce04011  MAPK signaling pathway - yeast
O13969	Schizosaccharomyces_pombe@Seq_4912	0	SYTM_SCHPO	sce00970  Aminoacyl-tRNA biosynthesis
O13972	Schizosaccharomyces_pombe@Seq_4966	1.02993692672047e-06	GLYD_SCHPO	sce00260  Glycine, serine and threonine metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00670  One carbon pool by folate // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00670  One carbon pool by folate // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00670  One carbon pool by folate // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00670  One carbon pool by folate // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
O13990	Schizosaccharomyces_pombe@Seq_1166	0	BGL2_SCHPO	sce00500  Starch and sucrose metabolism
O13994	Schizosaccharomyces_pombe@Seq_2213	2.78011791571888e-08	KEI1_SCHPO	 //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  // 
O14000	Schizosaccharomyces_pombe@Seq_4688	0	SYMM_SCHPO	sce00450  Selenocompound metabolism // sce00970  Aminoacyl-tRNA biosynthesis
O14018	Schizosaccharomyces_pombe@Seq_2515	1.9430693780573e-06	SYSC_SCHPO	sce00970  Aminoacyl-tRNA biosynthesis
O14026	Schizosaccharomyces_pombe@Seq_476	0	SET2_SCHPO	 // 
O14027	Schizosaccharomyces_pombe@Seq_3926	0	PDX1_SCHPO	 // 
O14046	Schizosaccharomyces_pombe@Seq_1600	0	VATO_SCHPO	sce00190  Oxidative phosphorylation // sce04145  Phagosome // sce00190  Oxidative phosphorylation // sce04145  Phagosome
O14055	Schizosaccharomyces_pombe@Seq_2303	9.06322078102267e-07	SYYC_SCHPO	sce00970  Aminoacyl-tRNA biosynthesis
O14057	Schizosaccharomyces_pombe@Seq_2482	0	GUAD_SCHPO	sce00230  Purine metabolism
O14059	Schizosaccharomyces_pombe@Seq_2180	6.45224279887666e-09	HIS9_SCHPO	sce00340  Histidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids
O14072	Schizosaccharomyces_pombe@Seq_1690	0	ATC4_SCHPO	 // 
O14075	Schizosaccharomyces_pombe@Seq_4244	0	YEAA_SCHPO	 // 
O14081	Schizosaccharomyces_pombe@Seq_5099	0	TPSX_SCHPO	sce00500  Starch and sucrose metabolism // sce00500  Starch and sucrose metabolism // sce00500  Starch and sucrose metabolism // sce00500  Starch and sucrose metabolism
O14092	Schizosaccharomyces_pombe@Seq_2199	0	HEM1_SCHPO	sce00260  Glycine, serine and threonine metabolism // sce00860  Porphyrin and chlorophyll metabolism // sce01110  Biosynthesis of secondary metabolites
O14094	Schizosaccharomyces_pombe@Seq_2247	0	PPX1_SCHPO	 //  // 
O14104	Schizosaccharomyces_pombe@Seq_3512	6.88125726874379e-07	LYS12_SCHPO	sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
O14105	Schizosaccharomyces_pombe@Seq_5066	8.44739185414246e-09	RPE_SCHPO	sce00030  Pentose phosphate pathway // sce00040  Pentose and glucuronate interconversions // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00030  Pentose phosphate pathway // sce00040  Pentose and glucuronate interconversions // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
