enzymes	shortNames	abs_usage	grRules	subSystems
A0A0A8KZL9	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1413	3.0998694351458e-05	A0A0A8KZL9_9SACH	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
A0A0A8KZQ3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2286	0	A0A0A8KZQ3_9SACH	 // 
A0A0A8KZR9	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4134	7.82823868475586e-05	A0A0A8KZR9_9SACH	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0A8KZW7	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3085	1.10938311741734e-07	A0A0A8KZW7_9SACH	sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism // sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism
A0A0A8KZY4	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4044	0	A0A0A8KZY4_9SACH	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism
A0A0A8L005	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_467	0	A0A0A8L005_9SACH	sce00250  Alanine, aspartate and glutamate metabolism // sce00410  beta-Alanine metabolism // sce00430  Taurine and hypotaurine metabolism // sce00650  Butanoate metabolism // sce01110  Biosynthesis of secondary metabolites //  // 
A0A0A8L050	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2392	4.54793252938847e-06	A0A0A8L050_9SACH	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation
A0A0A8L0A3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2357	0	A0A0A8L0A3_9SACH	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism
A0A0A8L0B7	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1215	0	A0A0A8L0B7_9SACH	 //  //  // 
A0A0A8L0D5	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_610	4.54793252938847e-06	A0A0A8L0D5_9SACH	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation
A0A0A8L0F8	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3237	0	A0A0A8L0F8_9SACH	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0A8L0H2	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2106	2.14014529507499e-05	A0A0A8L0H2_9SACH	sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00300  Lysine biosynthesis // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
A0A0A8L0J2	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3735	0	A0A0A8L0J2_9SACH	sce00740  Riboflavin metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0A8L0K0	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4357	1.44335250541511e-05	A0A0A8L0K0_9SACH	sce00270  Cysteine and methionine metabolism
A0A0A8L0K4	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_746	0	A0A0A8L0K4_9SACH	sce00100  Steroid biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0A8L0V6	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3383	0	A0A0A8L0V6_9SACH	 // 
A0A0A8L0X1	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3816	0	A0A0A8L0X1_9SACH	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism
A0A0A8L0Z3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2791	0	A0A0A8L0Z3_9SACH	 // 
A0A0A8L0Z6	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3646	0	A0A0A8L0Z6_9SACH	 //  //  //  //  //  // 
A0A0A8L0Z7	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_716	3.40580167033788e-06	A0A0A8L0Z7_9SACH	sce00030  Pentose phosphate pathway // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0A8L125	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1367	0	A0A0A8L125_9SACH	sce00190  Oxidative phosphorylation
A0A0A8L135	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_707	8.79517773814608e-08	A0A0A8L135_9SACH	 // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00270  Cysteine and methionine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00290  Valine, leucine and isoleucine biosynthesis // sce00770  Pantothenate and CoA biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
A0A0A8L1B3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_667	0	A0A0A8L1B3_9SACH	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites
A0A0A8L1B5	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3900	0	A0A0A8L1B5_9SACH	sce00030  Pentose phosphate pathway // sce00030  Pentose phosphate pathway
A0A0A8L1E0	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1277	0	A0A0A8L1E0_9SACH	 // 
A0A0A8L1F3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_446	1.09101898592939e-05	A0A0A8L1F3_9SACH	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0A8L1M3	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2698	0	A0A0A8L1M3_9SACH	 //  //  //  //  //  //  // 
A0A0A8L1M7	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4218	0	A0A0A8L1M7_9SACH	 // 
A0A0A8L1N1	yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2419	2.96166280085568e-11	A0A0A8L1N1_9SACH	sce00270  Cysteine and methionine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids
