enzymes	shortNames	abs_usage	grRules	subSystems
A0A0L8RAG2	Saccharomyces_eubayanus@Seq_448	1.78498204608894e-06	A0A0L8RAG2_SACEU	sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system // sce00562  Inositol phosphate metabolism // sce00564  Glycerophospholipid metabolism // sce04070  Phosphatidylinositol signaling system
A0A0L8RAK1	Saccharomyces_eubayanus@Seq_1691	0	A0A0L8RAK1_SACEU	sce00970  Aminoacyl-tRNA biosynthesis
A0A0L8RAK3	Saccharomyces_eubayanus@Seq_1501	0	A0A0L8RAK3_SACEU	sce00500  Starch and sucrose metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0L8RAK4	Saccharomyces_eubayanus@Seq_3715	9.47588852090904e-07	A0A0L8RAK4_SACEU	sce00510  N-Glycan biosynthesis
A0A0L8RAN1	Saccharomyces_eubayanus@Seq_2954	1.64750038244554e-05	A0A0L8RAN1_SACEU	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
A0A0L8RAR1	Saccharomyces_eubayanus@Seq_658	1.64750038244554e-05	A0A0L8RAR1_SACEU	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
A0A0L8RAR8	Saccharomyces_eubayanus@Seq_3180	0	A0A0L8RAR8_SACEU	sce00040  Pentose and glucuronate interconversions // sce00052  Galactose metabolism // sce00500  Starch and sucrose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01130  Biosynthesis of antibiotics // sce00040  Pentose and glucuronate interconversions // sce00052  Galactose metabolism // sce00500  Starch and sucrose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01130  Biosynthesis of antibiotics
A0A0L8RAS1	Saccharomyces_eubayanus@Seq_1493	0	A0A0L8RAS1_SACEU	sce00760  Nicotinate and nicotinamide metabolism // sce04213  Longevity regulating pathway - multiple species
A0A0L8RAT7	Saccharomyces_eubayanus@Seq_2444	0	A0A0L8RAT7_SACEU	 // 
A0A0L8RAU2	Saccharomyces_eubayanus@Seq_1461	0	A0A0L8RAU2_SACEU	sce00760  Nicotinate and nicotinamide metabolism // sce04213  Longevity regulating pathway - multiple species
A0A0L8RAX7	Saccharomyces_eubayanus@Seq_1524	1.64750038244554e-05	A0A0L8RAX7_SACEU	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
A0A0L8RAY1	Saccharomyces_eubayanus@Seq_4094	0	A0A0L8RAY1_SACEU	 // 
A0A0L8RB04	Saccharomyces_eubayanus@Seq_3761	3.20202250647087e-06	A0A0L8RB04_SACEU	sce00030  Pentose phosphate pathway // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00030  Pentose phosphate pathway // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids //  // sce00030  Pentose phosphate pathway // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00030  Pentose phosphate pathway // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
A0A0L8RB22	Saccharomyces_eubayanus@Seq_2523	3.80096937033445e-07	A0A0L8RB22_SACEU	sce00230  Purine metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0L8RB35	Saccharomyces_eubayanus@Seq_1851	0	A0A0L8RB35_SACEU	sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0L8RB73	Saccharomyces_eubayanus@Seq_4952	0	A0A0L8RB73_SACEU	sce00230  Purine metabolism // sce00760  Nicotinate and nicotinamide metabolism
A0A0L8RB80	Saccharomyces_eubayanus@Seq_2230	6.57884826164153e-06	A0A0L8RB80_SACEU	sce00260  Glycine, serine and threonine metabolism // sce00750  Vitamin B6 metabolism // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
A0A0L8RB87	Saccharomyces_eubayanus@Seq_4546	0	A0A0L8RB87_SACEU	 //  //  // 
A0A0L8RB95	Saccharomyces_eubayanus@Seq_1203	0	A0A0L8RB95_SACEU	sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism
A0A0L8RBB3	Saccharomyces_eubayanus@Seq_1724	0	A0A0L8RBB3_SACEU	sce00790  Folate biosynthesis // sce00790  Folate biosynthesis
A0A0L8RBB5	Saccharomyces_eubayanus@Seq_2682	0	A0A0L8RBB5_SACEU	sce00860  Porphyrin and chlorophyll metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0L8RBD4	Saccharomyces_eubayanus@Seq_4114	5.57191477147086e-06	A0A0L8RBD4_SACEU	sce00340  Histidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids // 
A0A0L8RBD7	Saccharomyces_eubayanus@Seq_852	1.02497032050664e-06	A0A0L8RBD7_SACEU	sce00100  Steroid biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0L8RBJ9	Saccharomyces_eubayanus@Seq_624	1.04629477933623e-05	A0A0L8RBJ9_SACEU	Gluconeogenesis // sce00010  Glycolysis // sce00260  Glycine, serine and threonine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // Gluconeogenesis // sce00010  Glycolysis // sce00260  Glycine, serine and threonine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
A0A0L8RBL2	Saccharomyces_eubayanus@Seq_4435	0	A0A0L8RBL2_SACEU	Gluconeogenesis // sce00010  Glycolysis // sce00230  Purine metabolism // sce00620  Pyruvate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
A0A0L8RBT0	Saccharomyces_eubayanus@Seq_1108	0	A0A0L8RBT0_SACEU	sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism
A0A0L8RBT9	Saccharomyces_eubayanus@Seq_1702	0	A0A0L8RBT9_SACEU	 // 
A0A0L8RBV3	Saccharomyces_eubayanus@Seq_3610	0	A0A0L8RBV3_SACEU	 //  //  // 
A0A0L8RBV9	Saccharomyces_eubayanus@Seq_3294	8.25458109752252e-07	A0A0L8RBV9_SACEU	sce00030  Pentose phosphate pathway // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0L8RBW2	Saccharomyces_eubayanus@Seq_4264	0	A0A0L8RBW2_SACEU	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0L8RBY6	Saccharomyces_eubayanus@Seq_3296	0	A0A0L8RBY6_SACEU	 //  //  // 
A0A0L8RC11	Saccharomyces_eubayanus@Seq_2287	7.83188688602856e-05	A0A0L8RC11_SACEU	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
A0A0L8RC46	Saccharomyces_eubayanus@Seq_49	3.26644864271559e-06	A0A0L8RC46_SACEU	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism
A0A0L8RC73	Saccharomyces_eubayanus@Seq_4791	0	A0A0L8RC73_SACEU	sce00520  Amino sugar and nucleotide sugar metabolism
A0A0L8RCB6	Saccharomyces_eubayanus@Seq_1494	0	A0A0L8RCB6_SACEU	sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism
A0A0L8RCC0	Saccharomyces_eubayanus@Seq_1218	0	A0A0L8RCC0_SACEU	sce00970  Aminoacyl-tRNA biosynthesis
A0A0L8RCE0	Saccharomyces_eubayanus@Seq_4552	0	A0A0L8RCE0_SACEU	sce00190  Oxidative phosphorylation
A0A0L8RCE1	Saccharomyces_eubayanus@Seq_2894	0	A0A0L8RCE1_SACEU	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism
A0A0L8RCE9	Saccharomyces_eubayanus@Seq_3185	1.83186864253453e-10	A0A0L8RCE9_SACEU	 // 
A0A0L8RCK7	Saccharomyces_eubayanus@Seq_767	0	A0A0L8RCK7_SACEU	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism
A0A0L8RCM2	Saccharomyces_eubayanus@Seq_4985	0	A0A0L8RCM2_SACEU	 // 
A0A0L8RCM4	Saccharomyces_eubayanus@Seq_587	4.26721569413588e-06	A0A0L8RCM4_SACEU	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0L8RCN1	Saccharomyces_eubayanus@Seq_4275	0	A0A0L8RCN1_SACEU	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites
A0A0L8RCR8	Saccharomyces_eubayanus@Seq_617	0.000313486681363197	A0A0L8RCR8_SACEU	sce00072  Synthesis and degradation of ketone bodies // sce00280  Valine, leucine and isoleucine degradation // sce00650  Butanoate metabolism // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00072  Synthesis and degradation of ketone bodies // sce00280  Valine, leucine and isoleucine degradation // sce00650  Butanoate metabolism // sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0L8RCT4	Saccharomyces_eubayanus@Seq_2286	0	A0A0L8RCT4_SACEU	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites
A0A0L8RCU2	Saccharomyces_eubayanus@Seq_1123	0	A0A0L8RCU2_SACEU	sce00500  Starch and sucrose metabolism // sce00500  Starch and sucrose metabolism
A0A0L8RCW1	Saccharomyces_eubayanus@Seq_762	0	A0A0L8RCW1_SACEU	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism
A0A0L8RCX1	Saccharomyces_eubayanus@Seq_2551	0	A0A0L8RCX1_SACEU	
A0A0L8RD00	Saccharomyces_eubayanus@Seq_1271	2.48684129255324e-06	A0A0L8RD00_SACEU	Gluconeogenesis // sce00010  Glycolysis // sce00020  Citrate cycle (TCA cycle) // sce00260  Glycine, serine and threonine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0L8RD11	Saccharomyces_eubayanus@Seq_5018	0	A0A0L8RD11_SACEU	sce00620  Pyruvate metabolism
A0A0L8RD23	Saccharomyces_eubayanus@Seq_2376	0	A0A0L8RD23_SACEU	sce00100  Steroid biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
A0A0L8RD24	Saccharomyces_eubayanus@Seq_4241	0	A0A0L8RD24_SACEU	sce00270  Cysteine and methionine metabolism
A0A0L8RD32	Saccharomyces_eubayanus@Seq_3790	0	A0A0L8RD32_SACEU	 // 
A0A0L8RD81	Saccharomyces_eubayanus@Seq_47	7.07924069522275e-08	A0A0L8RD81_SACEU	sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
A0A0L8RD82	Saccharomyces_eubayanus@Seq_4164	1.89486178689183e-06	A0A0L8RD82_SACEU	sce00020  Citrate cycle (TCA cycle) // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce04146  Peroxisome // sce00020  Citrate cycle (TCA cycle) // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce04146  Peroxisome // sce00020  Citrate cycle (TCA cycle) // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce04146  Peroxisome
A0A0L8RDA2	Saccharomyces_eubayanus@Seq_633	0	A0A0L8RDA2_SACEU	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0L8RDA3	Saccharomyces_eubayanus@Seq_3274	0	A0A0L8RDA3_SACEU	sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism // sce00564  Glycerophospholipid metabolism
A0A0L8RDB8	Saccharomyces_eubayanus@Seq_3691	0	A0A0L8RDB8_SACEU	 // 
A0A0L8RDD6	Saccharomyces_eubayanus@Seq_3192	6.06982267063149e-08	A0A0L8RDD6_SACEU	sce00020  Citrate cycle (TCA cycle) // sce00190  Oxidative phosphorylation // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00190  Oxidative phosphorylation // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00190  Oxidative phosphorylation // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00190  Oxidative phosphorylation // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
A0A0L8RDF8	Saccharomyces_eubayanus@Seq_2409	0	A0A0L8RDF8_SACEU	 //  //  // 
A0A0L8RDH4	Saccharomyces_eubayanus@Seq_446	0	A0A0L8RDH4_SACEU	 //  //  //  //  //  //  //  //  //  //  //  //  //  //  //  // 
A0A0L8RDJ6	Saccharomyces_eubayanus@Seq_2552	2.23752406708654e-06	A0A0L8RDJ6_SACEU	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation
A0A0L8RDJ9	Saccharomyces_eubayanus@Seq_2777	9.09085782745841e-05	A0A0L8RDJ9_SACEU	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
