enzymes	shortNames	abs_usage	grRules	subSystems
C5DBU9	YAH1	0	C5DBU9_LACTC	 // 
C5DBW5	PFK1	2.31372607548903e-06	C5DBW5_LACTC	Gluconeogenesis // sce00010  Glycolysis // sce00030  Pentose phosphate pathway // sce00051  Fructose and mannose metabolism // sce00052  Galactose metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce03018  RNA degradation // Gluconeogenesis // sce00010  Glycolysis // sce00030  Pentose phosphate pathway // sce00051  Fructose and mannose metabolism // sce00052  Galactose metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce03018  RNA degradation
C5DBW6	GLO1	0	C5DBW6_LACTC	sce00620  Pyruvate metabolism
C5DBW8	URK1	0	C5DBW8_LACTC	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism
C5DBZ6	ATG15	0	C5DBZ6_LACTC	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
C5DC00	ALG12	0	C5DC00_LACTC	 // 
C5DC20	COQ2	0	C5DC20_LACTC	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis // sce01110  Biosynthesis of secondary metabolites
C5DC22	TRX3	0	C5DC22_LACTC	sce00450  Selenocompound metabolism // sce00480  Glutathione metabolism // sce00450  Selenocompound metabolism // sce00480  Glutathione metabolism
C5DC24	MVD1	2.68386009195671e-06	C5DC24_LACTC	sce00900  Terpenoid backbone biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
C5DC91	OPI3	5.8489152558178e-07	C5DC91_LACTC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
C5DCA1	MDE1	0	C5DCA1_LACTC	
C5DCB8	GPI14	0	C5DCB8_LACTC	sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // sce00563  Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
C5DCC4	PDX1	2.81756266454231e-06	C5DCC4_LACTC	Gluconeogenesis // sce00010  Glycolysis // sce00020  Citrate cycle (TCA cycle) // sce00260  Glycine, serine and threonine metabolism // sce00280  Valine, leucine and isoleucine degradation // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce00640  Propanoate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
C5DCC5	MET3	0	C5DCC5_LACTC	sce00230  Purine metabolism // sce00261  Monobactam biosynthesis // sce00450  Selenocompound metabolism // sce00920  Sulfur metabolism // sce01130  Biosynthesis of antibiotics
C5DCI5	MEU1	0	C5DCI5_LACTC	sce00270  Cysteine and methionine metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00270  Cysteine and methionine metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce01110  Biosynthesis of secondary metabolites
C5DCJ7	TYS1	1.51385188334188e-06	C5DCJ7_LACTC	sce00970  Aminoacyl-tRNA biosynthesis
C5DCL0	THI4	0	C5DCL0_LACTC	 // 
C5DCL1	RNR2	1.229696279402e-06	C5DCL1_LACTC	sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00480  Glutathione metabolism
C5DCL3	YNK1	1.67443776311639e-05	C5DCL3_LACTC	sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
C5DCN3	ARG7	4.98686815403577e-05	ARGJ_LACTC	sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce00220  Arginine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
C5DCQ0	ILV1	0	C5DCQ0_LACTC	sce00260  Glycine, serine and threonine metabolism // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
C5DCR8	SET1	0	C5DCR8_LACTC	 // 
C5DCW0	AAH1	0	C5DCW0_LACTC	sce00230  Purine metabolism // sce00230  Purine metabolism // sce00230  Purine metabolism
C5DCW2	ARO9	0	C5DCW2_LACTC	
C5DCY4	PSD1	0	C5DCY4_LACTC	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
C5DD00	GDH2	0	C5DD00_LACTC	sce00220  Arginine biosynthesis // sce00250  Alanine, aspartate and glutamate metabolism // sce00430  Taurine and hypotaurine metabolism // sce00910  Nitrogen metabolism
C5DD41	ALG9	0	C5DD41_LACTC	 //  //  // 
C5DD42	ADE12	1.34315710193457e-06	PURA_LACTC	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism
C5DD65	GND2	7.50097254843916e-07	C5DD65_LACTC	sce00030  Pentose phosphate pathway // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
C5DD85	HER2	0	C5DD85_LACTC	sce00970  Aminoacyl-tRNA biosynthesis
C5DD99	ADE4	2.01389299201122e-06	C5DD99_LACTC	sce00230  Purine metabolism // sce00250  Alanine, aspartate and glutamate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
C5DDA1	ATM1	0	C5DDA1_LACTC	 // 
C5DDA2	TGL3	0	C5DDA2_LACTC	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
C5DDF2	URA6	1.34967875691251e-08	C5DDF2_LACTC	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism
C5DDF5	LYS1	1.03930686995262e-06	C5DDF5_LACTC	sce00300  Lysine biosynthesis // sce00310  Lysine degradation // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01230  Biosynthesis of amino acids
C5DDF8	RAM2	0	C5DDF8_LACTC	sce00900  Terpenoid backbone biosynthesis // sce01130  Biosynthesis of antibiotics // sce00900  Terpenoid backbone biosynthesis // sce01130  Biosynthesis of antibiotics
C5DDH8	CYT2	0	C5DDH8_LACTC	 // 
C5DDI2	MDH1	5.75395807094813e-05	C5DDI2_LACTC	sce00020  Citrate cycle (TCA cycle) // sce00270  Cysteine and methionine metabolism // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00270  Cysteine and methionine metabolism // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism
C5DDK7	DIE2	0	C5DDK7_LACTC	 // 
C5DDR3	OSM1	1.96238308286051e-06	C5DDR3_LACTC	 // 
C5DDS2	UTR1	0	C5DDS2_LACTC	sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism // sce00760  Nicotinate and nicotinamide metabolism
C5DDS3	CYC7	0	C5DDS3_LACTC	sce00920  Sulfur metabolism
C5DDS4	UTR4	0	ENOPH_LACTC	sce00270  Cysteine and methionine metabolism
C5DDS9	SPF1	0	C5DDS9_LACTC	 // 
C5DDV5	SCS7	0	C5DDV5_LACTC	 //  //  //  //  // 
C5DDX2	TSL1	0	C5DDX2_LACTC	sce00500  Starch and sucrose metabolism // sce00500  Starch and sucrose metabolism
C5DDZ3	HEM12	0	C5DDZ3_LACTC	sce00860  Porphyrin and chlorophyll metabolism // sce01110  Biosynthesis of secondary metabolites
C5DDZ7	ALG14	0	C5DDZ7_LACTC	 // 
C5DDZ8	TPI1	1.64375369932703e-06	C5DDZ8_LACTC	Gluconeogenesis // sce00010  Glycolysis // sce00051  Fructose and mannose metabolism // sce00562  Inositol phosphate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // Gluconeogenesis // sce00010  Glycolysis // sce00051  Fructose and mannose metabolism // sce00562  Inositol phosphate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
C5DE02	KRS1	4.27561350093605e-07	C5DE02_LACTC	sce00970  Aminoacyl-tRNA biosynthesis
C5DE22	ATH1	0	C5DE22_LACTC	sce00500  Starch and sucrose metabolism
C5DE27	BNA4	0	C5DE27_LACTC	sce00380  Tryptophan metabolism
C5DE35	MAP2	0	MAP2_LACTC	 // 
C5DE55	PET112	0	GATB_LACTC	
C5DE94	EHD3	0	C5DE94_LACTC	 //  //  // 
C5DEC1	DAS2	0	C5DEC1_LACTC	sce00240  Pyrimidine metabolism // sce00240  Pyrimidine metabolism
